estate,estate_eng,estate_chi,t_pop,pop_m,pop_f,sr,age_1,age_2,age_3,age_4,age_5,t_ma,ma_m,ma_f,born_hk,born_chi,born_else,ethn_chi,ethn_phi,ethn_ind,ethn_wh,ethn_oth,ms_nm_m,ms_ma_m,ms_wds_m,ms_nm_f,ms_m_f,ms_wds_f,ul_can,ul_put,ul_othchi,ul_eng,ul_oth,readchi_ablepctn,readeng_ablepctn,writechi_ablepctn,writeeng_ablepctn,edu_pri_be,edu_sec,edu_psec,pls_same,pls_diff_hk,pls_diff_kln,pls_diff_nt,s_diff_oth,t_wp,wp_ee,wp_er,wp_se,wp_fw,t_nwp,nwp_hm,nwp_st,nwp_re,nwp_care,nwp_oth,plw_same,plw_diff_hk,plw_diff_kln,plw_diff_nt,plw_diff_oth,plw_nofix,plw_hm,plw_out,mearn_xfw_sb_1,mearn_xfw_sb_2,mearn_xfw_sb_3,t_mmearn,mearn_xfdhfw_sb_1,mearn_xfdhfw_sb_2,mearn_xfdhfw_sb_3,t_mmearn_xfdh,wp_a,wp_b,wp_c,wp_d,wp_e,wp_f,wp_g,wp_h,wp_i,wp_j,wp_k,wp_l,wp_m,wp_n,wp_o,wp_p,wp_q,wp_r,wp_s,wp_t,whr_1,whr_2,whr_3,whr_4,whr_5,whr_6,dh,dhz_1,dhz_2,dhz_3,dhz_4,dhz_5,dhz_6,adhz,dhc_nc,dhc_re,dhc_oth,dhi_sb_1,dhi_sb_2,dhi_sb_3,dhi_sb_4,ma_hh,dhi_sb_e1,dhi_sb_e2,dhi_sb_e3,dhi_sb_e4,ma_econhh,dhm_loan,dhm_lr,dm_r,dmr_ir,fa_m,full_address,full_address_alt,latitude,longitude
61792,The Parcville,采葉庭,4254.0,1834.0,2420.0,758.0,692.0,294.0,1321.0,1436.0,511.0,42.8,42.9,42.6,3168.0,811.0,275,3994.0,119,70,-,71,253.0,1252.0,29,432.0,1394.0,202.0,3790.0,107,-,146,45,93.5,81.8,91.9,79.3,395.0,1556.0,1611.0,358,19,136,204,72,2264.0,2131.0,16,117.0,-,1990.0,220.0,787.0,528.0,71,384.0,122,412,470.0,572.0,122,331.0,235.0,-,354.0,377.0,1533.0,25000.0,152.0,377.0,1533.0,29880.0,258,456,513.0,268.0,229.0,154,99,287.0,-,131,176.0,230.0,206,69,97,208.0,303.0,491.0,323.0,30,130.0,127.0,859.0,804.0,147.0,197.0,1549.0,206.0,557.0,361.0,282.0,135,8,2.7,1179.0,127.0,243.0,172.0,162.0,381.0,834,42690.0,25,83,315.0,834,50250.0,12000,17,12500,41.7,47.0,"The Parcville, Hong Kong","采葉庭, Hong Kong",22.4506099,114.0327668
40016,The Pinnacle,叠翠軒,4293.0,1960.0,2333.0,840.0,622.0,467.0,1105.0,1785.0,314.0,44.0,45.3,41.7,3299.0,647.0,347,3928.0,296,69,-,-,413.0,1210.0,45,351.0,1409.0,243.0,3683.0,45,61,161,121,92.1,86.4,91.4,84.1,155.0,1581.0,1935.0,363,179,192,78,12,2388.0,2084.0,77,214.0,13,1905.0,195.0,779.0,418.0,82,431.0,159,598,792.0,189.0,46,312.0,264.0,28,343.0,425.0,1607.0,29810.0,116.0,425.0,1607.0,30720.0,430,408,577.0,208.0,336.0,82,40,307.0,-,56,153.0,430.0,125,115,110,187.0,368.0,591.0,241.0,12,231.0,173.0,950.0,661.0,216.0,157.0,1360.0,121.0,310.0,405.0,318.0,171,35,3.2,1072.0,167.0,121.0,95.0,81.0,348.0,836,55210.0,36,65,324.0,836,59790.0,9000,17.9,14000,28.3,55.0,"The Pinnacle, Hong Kong","叠翠軒, Hong Kong",22.320293,114.2582791
62175,The Reach,尚悅,5538.0,2606.0,2932.0,889.0,824.0,337.0,2723.0,1259.0,395.0,37.2,38.1,36.4,3947.0,1313.0,278,5238.0,127,81,45,47,622.0,1538.0,58,634.0,1620.0,242.0,4640.0,209,-,203,46,94.7,86.9,92.5,84.9,281.0,1780.0,2653.0,399,80,133,269,21,3268.0,3000.0,144,124.0,-,2270.0,191.0,803.0,382.0,160,734.0,194,709,745.0,719.0,180,438.0,247.0,36,430.0,577.0,2261.0,29140.0,234.0,577.0,2261.0,30000.0,660,652,696.0,326.0,324.0,77,96,437.0,-,140,224.0,569.0,274,116,171,276.0,444.0,740.0,293.0,21,229.0,268.0,1106.0,1098.0,332.0,235.0,2378.0,653.0,848.0,514.0,250.0,45,68,2.3,1393.0,229.0,756.0,301.0,190.0,559.0,1328,46580.0,109,190,539.0,1318,48890.0,14000,23.3,12000,29.7,40.0,"The Reach, Hong Kong","尚悅, Hong Kong",22.4371184,114.0329084
62198,The Regent,天鑽,2888.0,1277.0,1611.0,793.0,423.0,232.0,1451.0,638.0,144.0,35.5,36.3,34.8,2076.0,561.0,251,2623.0,161,29,21,54,260.0,813.0,19,382.0,917.0,74.0,2208.0,184,33,244,41,92.5,92.3,91.4,88.7,75.0,734.0,1656.0,177,-,156,92,58,1791.0,1607.0,94,83.0,7,1097.0,130.0,536.0,139.0,34,258.0,159,381,554.0,225.0,89,145.0,231.0,7,249.0,309.0,1226.0,31060.0,59.0,309.0,1226.0,35000.0,315,431,465.0,182.0,144.0,64,-,190.0,-,70,149.0,192.0,59,35,68,242.0,219.0,532.0,225.0,-,81.0,90.0,794.0,582.0,117.0,127.0,1118.0,211.0,389.0,292.0,107.0,119,-,2.6,866.0,27.0,225.0,121.0,87.0,148.0,762,64370.0,38,79,148.0,762,67040.0,18000,28,16000,38,55.0,"The Regent, Hong Kong","天鑽, Hong Kong",22.4368468,114.1668955
61801,The Sherwood,豫豐花園,3778.0,1858.0,1920.0,968.0,655.0,130.0,1697.0,895.0,401.0,38.6,37.1,41.2,3013.0,593.0,172,3542.0,57,57,42,80,512.0,955.0,-,277.0,1069.0,310.0,3222.0,11,42,148,58,94.8,86.5,93.6,85.3,202.0,1421.0,1500.0,361,40,75,87,8,2081.0,1907.0,67,107.0,-,1697.0,229.0,540.0,448.0,75,405.0,187,303,487.0,453.0,116,400.0,135.0,-,217.0,539.0,1325.0,24800.0,103.0,539.0,1325.0,25000.0,137,264,657.0,387.0,333.0,20,66,205.0,12,50,166.0,382.0,264,78,55,143.0,315.0,467.0,124.0,37,161.0,112.0,866.0,626.0,227.0,89.0,1471.0,368.0,412.0,317.0,294.0,45,35,2.6,863.0,181.0,427.0,168.0,214.0,392.0,697,38020.0,28,156,383.0,697,46650.0,11000,22.7,11500,32.5,42.0,"The Sherwood, Hong Kong","豫豐花園, Hong Kong",22.4195037,113.9856051
61806,The Trend Plaza,時代廣場,2834.0,1308.0,1526.0,857.0,191.0,109.0,939.0,1089.0,506.0,50.0,52.2,49.2,1999.0,594.0,241,2656.0,75,31,-,72,274.0,844.0,99,311.0,915.0,200.0,2619.0,35,17,75,33,93.2,73.9,92.0,71.9,363.0,1269.0,1011.0,166,-,32,58,11,1630.0,1460.0,25,145.0,-,1204.0,205.0,218.0,469.0,82,230.0,344,180,346.0,272.0,133,213.0,142.0,-,227.0,539.0,864.0,20000.0,121.0,539.0,864.0,20000.0,224,224,368.0,144.0,293.0,90,68,219.0,-,112,135.0,313.0,134,31,62,88.0,301.0,267.0,187.0,-,33.0,120.0,560.0,626.0,195.0,96.0,1145.0,238.0,403.0,346.0,119.0,9,30,2.5,768.0,124.0,253.0,133.0,191.0,358.0,463,30480.0,12,150,334.0,449,36390.0,12090,21.8,10500,38.7,32.0,"The Trend Plaza, Hong Kong","時代廣場, Hong Kong",22.2783587,114.1821064
62178,The Visionary,昇薈,3575.0,1427.0,2148.0,664.0,563.0,194.0,1554.0,1086.0,178.0,37.9,38.7,37.5,1467.0,730.0,1378,2241.0,469,48,364,453,247.0,902.0,80,418.0,1139.0,226.0,1392.0,576,19,918,435,67.1,92.3,65.6,87.2,87.0,836.0,2089.0,128,161,203,30,52,2195.0,1842.0,80,244.0,29,1380.0,209.0,658.0,271.0,39,203.0,37,623,250.0,212.0,377,230.0,390.0,76,411.0,300.0,1455.0,28000.0,42.0,300.0,1455.0,38000.0,433,397,516.0,129.0,247.0,45,27,401.0,-,51,181.0,197.0,365,27,144,379.0,183.0,264.0,384.0,20,60.0,229.0,1008.0,458.0,222.0,218.0,1326.0,266.0,417.0,225.0,290.0,128,-,2.7,893.0,77.0,356.0,74.0,96.0,223.0,933,64780.0,19,92,210.0,910,64940.0,19000,22.8,17500,27.4,91.0,"The Visionary, Hong Kong","昇薈, Hong Kong",22.2958312,113.9511732
61812,The Waterfront,漾日居,4002.0,1525.0,2477.0,616.0,721.0,327.0,1253.0,1280.0,421.0,41.5,44.2,40.9,2204.0,530.0,1268,2850.0,447,158,123,424,263.0,899.0,66,614.0,1319.0,120.0,2595.0,208,2,731,335,76.2,93.1,74.1,92.5,122.0,1131.0,2028.0,156,239,285,118,8,2339.0,1864.0,261,194.0,20,1663.0,163.0,849.0,339.0,75,237.0,354,689,181.0,237.0,7,166.0,677.0,28,742.0,256.0,1321.0,29000.0,123.0,256.0,1321.0,50000.0,686,441,384.0,81.0,93.0,-,8,646.0,-,107,39.0,395.0,88,65,27,440.0,294.0,215.0,669.0,-,139.0,216.0,806.0,725.0,313.0,140.0,1160.0,145.0,219.0,164.0,321.0,231,80,3.5,828.0,112.0,220.0,66.0,48.0,89.0,957,102470.0,13,31,52.0,900,118870.0,30000,19.6,43000,27.7,89.0,"The Waterfront, Hong Kong","漾日居, Hong Kong",22.3049245,114.1630747
62179,The Wings,天晉,10173.0,4141.0,6032.0,687.0,1842.0,567.0,4100.0,2846.0,818.0,38.9,40.4,38.5,5952.0,2334.0,1887,8655.0,682,263,149,424,568.0,2604.0,92,1246.0,3350.0,471.0,7450.0,623,201,949,309,86.6,89.3,85.4,87.0,424.0,2581.0,5326.0,888,347,520,57,126,5778.0,5046.0,395,290.0,47,4395.0,537.0,1950.0,902.0,167,839.0,176,2181,1531.0,259.0,116,340.0,1068.0,107,1100.0,707.0,3924.0,38750.0,146.0,707.0,3924.0,48000.0,1440,1217,1292.0,364.0,287.0,140,30,1008.0,-,221,212.0,743.0,223,114,422,1099.0,803.0,918.0,1014.0,9,262.0,345.0,2121.0,2102.0,522.0,426.0,3455.0,569.0,927.0,800.0,599.0,424,136,2.9,2444.0,319.0,692.0,374.0,145.0,407.0,2529,79670.0,104,132,365.0,2473,90060.0,21000,24,24000,25.1,64.0,"The Wings, Hong Kong","天晉, Hong Kong",22.3080045,114.2597197
61817,Tierra Verde,盈翠半島,9057.0,3950.0,5107.0,773.0,1308.0,596.0,2489.0,3423.0,1241.0,45.6,47.7,45.0,6469.0,1508.0,1080,7986.0,491,329,29,222,718.0,2464.0,94,1045.0,3020.0,408.0,7519.0,242,78,590,163,88.2,88.5,87.3,87.1,658.0,2385.0,4706.0,354,326,502,222,36,4858.0,4385.0,238,198.0,37,4199.0,526.0,1473.0,1410.0,124,666.0,167,1240,1065.0,863.0,239,251.0,921.0,112,1081.0,587.0,3153.0,30000.0,227.0,587.0,3153.0,37000.0,941,1142,1040.0,413.0,374.0,30,22,896.0,-,174,223.0,447.0,394,54,288,751.0,615.0,914.0,988.0,10,264.0,247.0,2061.0,1404.0,525.0,357.0,3110.0,436.0,891.0,792.0,618.0,290,83,2.9,2398.0,220.0,492.0,282.0,210.0,579.0,2039,60250.0,12,136,490.0,1913,75040.0,16000,20,22500,25.7,62.0,"Tierra Verde, Hong Kong","盈翠半島, Hong Kong",22.3583666,114.1071775
10152,Tin Chak Estate,天澤邨,11386.0,5711.0,5675.0,1006.0,898.0,1585.0,3228.0,3968.0,1707.0,44.7,38.4,48.2,5065.0,5834.0,487,10820.0,-,60,32,474,2073.0,2620.0,490,1652.0,2503.0,1150.0,10008.0,262,549,-,306,93.3,57.5,90.6,53.5,2726.0,5331.0,2431.0,911,27,444,228,71,5604.0,5313.0,48,243.0,-,5782.0,849.0,1442.0,1911.0,175,1405.0,899,494,715.0,1394.0,453,1565.0,47.0,37,1029.0,3275.0,1300.0,15000.0,1005.0,3275.0,1300.0,15000.0,100,280,677.0,765.0,1512.0,542,395,1320.0,13,160,973.0,635.0,616,622,165,165.0,1088.0,891.0,247.0,42,479.0,511.0,1477.0,2223.0,606.0,308.0,3913.0,798.0,711.0,1154.0,845.0,270,135,2.9,2316.0,791.0,806.0,909.0,784.0,1427.0,793,22950.0,295,628,1427.0,793,28320.0,-,-,2160,9,34.0,"Tin Chak Estate, Hong Kong","天澤邨, Hong Kong",22.4675012,113.9978946
10153,Tin Ching Estate,天晴邨,15695.0,7299.0,8396.0,869.0,1964.0,2508.0,3938.0,5450.0,1835.0,42.6,42.1,42.8,8353.0,6962.0,380,15260.0,54,46,-,335,2175.0,3452.0,638,2155.0,3559.0,1752.0,14530.0,174,398,121,136,96.9,63.3,94.4,60.0,2709.0,8578.0,2444.0,2003,88,453,940,131,6740.0,6356.0,10,374.0,-,8955.0,1143.0,3503.0,1995.0,548,1766.0,851,450,597.0,1911.0,836,1801.0,169.0,125,1329.0,3501.0,1910.0,15000.0,1261.0,3501.0,1910.0,15000.0,38,206,818.0,1041.0,1903.0,614,627,1474.0,19,146,1115.0,892.0,1039,849,92,147.0,1070.0,1007.0,360.0,23,589.0,658.0,1922.0,2303.0,859.0,409.0,6045.0,1430.0,1590.0,1644.0,966.0,304,111,2.6,3784.0,819.0,1442.0,1867.0,1538.0,1813.0,827,16500.0,502,1281,1813.0,827,21810.0,-,-,1900,9.9,30.0,"Tin Ching Estate, Hong Kong","天晴邨, Hong Kong",22.463394,114.0028333
20122,Tin Chung Court,天頌苑,17214.0,8415.0,8799.0,956.0,2215.0,1625.0,4825.0,6423.0,2126.0,44.8,43.9,45.6,11382.0,4888.0,944,16218.0,218,219,12,547,2282.0,4549.0,318,2166.0,4745.0,939.0,15409.0,181,224,259,406,93.9,70.2,92.0,67.5,2368.0,8292.0,4339.0,1533,18,266,780,60,9160.0,8349.0,187,611.0,13,8054.0,1131.0,2623.0,2202.0,336,1762.0,964,1124,1580.0,2314.0,752,1771.0,590.0,65,1355.0,3608.0,4184.0,18000.0,906.0,3608.0,4184.0,19000.0,458,677,1861.0,1656.0,1923.0,898,506,1147.0,34,390,1191.0,1307.0,1069,611,310,395.0,1496.0,1570.0,704.0,117,535.0,568.0,2886.0,3599.0,914.0,658.0,5891.0,922.0,1495.0,1507.0,1342.0,448,177,2.9,4083.0,854.0,954.0,802.0,884.0,2158.0,2047,31250.0,278,759,2138.0,2035,34350.0,5500,16.8,8200,49.5,59.0,"Tin Chung Court, Hong Kong","天頌苑, Hong Kong",22.4605913,113.9993443
20123,Tin Fu Court,天富苑,14634.0,6883.0,7751.0,888.0,1900.0,1473.0,4087.0,5141.0,2033.0,44.7,45.1,44.4,9512.0,4645.0,477,14167.0,95,120,-,252,1816.0,3941.0,217,1832.0,4119.0,809.0,13490.0,352,58,216,78,95.5,70.4,93.7,67.3,2060.0,7395.0,3279.0,1613,123,258,485,133,7380.0,6729.0,126,525.0,-,7254.0,1206.0,2589.0,2203.0,300,956.0,568,863,1223.0,2016.0,747,1558.0,349.0,56,855.0,2961.0,3564.0,19000.0,632.0,2961.0,3564.0,19810.0,297,469,1471.0,1451.0,1381.0,768,637,887.0,19,417,938.0,1302.0,976,418,191,298.0,1070.0,1256.0,453.0,61,466.0,424.0,2375.0,2773.0,852.0,490.0,4929.0,695.0,1084.0,1403.0,1374.0,246,127,3.0,3271.0,906.0,752.0,543.0,889.0,1794.0,1703,29790.0,142,709,1756.0,1703,32540.0,4150,16.3,12000,44.3,60.0,"Tin Fu Court, Hong Kong","天富苑, Hong Kong",22.4642364,113.9980223
10154,Tin Heng Estate,天恒邨,21016.0,10370.0,10646.0,974.0,1826.0,3217.0,6961.0,7057.0,1955.0,35.8,33.0,40.0,10199.0,10222.0,595,20260.0,184,162,-,410,4479.0,4619.0,481,3513.0,4762.0,1336.0,19392.0,124,632,103,119,96.5,65.2,94.8,60.8,3985.0,9865.0,5340.0,1579,187,576,898,101,10288.0,9583.0,37,668.0,-,10728.0,1585.0,3025.0,2880.0,405,2833.0,1196,829,1609.0,3229.0,866,2209.0,210.0,140,1620.0,5621.0,3047.0,15000.0,1515.0,5621.0,3047.0,15000.0,176,591,1638.0,1658.0,2962.0,852,414,1917.0,80,396,1449.0,1469.0,881,1160,331,362.0,1819.0,1787.0,493.0,141,738.0,795.0,2739.0,4214.0,1222.0,580.0,5658.0,130.0,719.0,1709.0,1878.0,775,447,3.7,4058.0,1470.0,130.0,475.0,1115.0,2217.0,1851,28920.0,119,1021,2206.0,1851,31050.0,-,-,3220,10.5,49.0,"Tin Heng Estate, Hong Kong","天恒邨, Hong Kong",22.4704533,113.9997626
10155,Tin King Estate,田景邨,8579.0,4165.0,4414.0,944.0,623.0,545.0,2579.0,2833.0,1999.0,52.4,47.5,54.6,5687.0,2714.0,178,8464.0,38,42,-,35,1272.0,2257.0,255,988.0,2328.0,856.0,8229.0,18,87,28,19,96.1,56.0,93.5,52.6,2394.0,3934.0,1628.0,698,8,26,124,-,3962.0,3661.0,66,235.0,-,4617.0,646.0,820.0,1864.0,191,1096.0,1255,419,624.0,592.0,236,756.0,80.0,-,619.0,1936.0,1407.0,15500.0,539.0,1936.0,1407.0,15700.0,87,162,593.0,598.0,952.0,451,197,895.0,27,132,462.0,580.0,651,347,77,122.0,667.0,759.0,156.0,9,281.0,295.0,1336.0,1483.0,378.0,189.0,3137.0,438.0,945.0,1087.0,434.0,144,89,2.7,2060.0,597.0,480.0,606.0,752.0,1193.0,586,22570.0,196,656,1162.0,575,25090.0,2500,11.7,1430,7.3,41.0,"Tin King Estate, Hong Kong","田景邨, Hong Kong",22.4064167,113.9657946
20124,Tin Ma Court,天馬苑,6034.0,2648.0,3386.0,782.0,423.0,434.0,1787.0,2172.0,1218.0,50.6,50.5,50.7,4931.0,987.0,116,5905.0,27,29,-,73,739.0,1651.0,80,810.0,1838.0,493.0,5537.0,131,44,63,35,97.2,74.0,96.2,71.5,916.0,2571.0,2124.0,217,63,275,79,-,3104.0,2837.0,52,215.0,-,2930.0,366.0,622.0,1211.0,126,605.0,233,501,1346.0,537.0,89,327.0,71.0,-,443.0,998.0,1663.0,20000.0,387.0,998.0,1663.0,20000.0,150,425,709.0,530.0,613.0,194,211,272.0,-,53,105.0,598.0,350,211,232,255.0,457.0,666.0,164.0,13,203.0,248.0,1383.0,929.0,238.0,103.0,2639.0,648.0,938.0,730.0,295.0,28,-,2.3,1686.0,285.0,668.0,691.0,370.0,862.0,716,25170.0,130,312,862.0,716,32100.0,8400,18.9,12500,34.9,34.0,"Tin Ma Court, Hong Kong","天馬苑, Hong Kong",22.3433062,114.1863681
20125,Tin Oi Court,天愛苑,3150.0,1531.0,1619.0,946.0,163.0,140.0,992.0,1270.0,585.0,54.8,54.9,54.7,2275.0,801.0,74,3099.0,15,36,-,-,453.0,882.0,63,457.0,981.0,151.0,3027.0,24,-,40,6,97.6,65.6,95.5,63.1,595.0,1515.0,877.0,183,-,28,40,-,1746.0,1565.0,15,166.0,-,1404.0,213.0,203.0,600.0,27,361.0,170,199,283.0,561.0,147,303.0,83.0,-,224.0,865.0,657.0,16500.0,173.0,865.0,657.0,17000.0,107,138,269.0,337.0,365.0,61,188,271.0,10,29,178.0,231.0,221,105,12,21.0,374.0,432.0,133.0,10,106.0,69.0,631.0,643.0,218.0,79.0,1120.0,117.0,390.0,268.0,276.0,69,-,2.8,827.0,149.0,144.0,194.0,253.0,340.0,333,26300.0,47,209,330.0,333,31310.0,6500,20.4,**,**,51.0,"Tin Oi Court, Hong Kong","天愛苑, Hong Kong",22.4535954,113.9981811
10156,Tin Ping Estate,天平邨,15206.0,7250.0,7956.0,911.0,1064.0,671.0,4956.0,4966.0,3549.0,53.1,52.2,54.2,9477.0,5416.0,313,14920.0,44,131,-,111,2207.0,3914.0,487,2142.0,3937.0,1455.0,14447.0,87,245,66,24,96.3,56.2,94.2,52.8,4213.0,6869.0,3060.0,883,65,144,233,15,7482.0,6971.0,75,436.0,-,7724.0,1042.0,1181.0,3481.0,249,1771.0,1359,358,1389.0,1587.0,487,2012.0,261.0,29,1230.0,3696.0,2556.0,15500.0,1084.0,3696.0,2556.0,16000.0,240,345,1086.0,1196.0,1977.0,722,384,1505.0,27,343,759.0,1245.0,942,833,172,342.0,1472.0,917.0,397.0,60,520.0,657.0,2422.0,2652.0,871.0,360.0,5491.0,805.0,1699.0,1634.0,822.0,421,110,2.8,3568.0,1058.0,865.0,1360.0,1025.0,1716.0,1390,23140.0,379,900,1691.0,1390,29540.0,2750,10.4,1580,8.8,35.0,"Tin Ping Estate, Hong Kong","天平邨, Hong Kong",22.5032102,114.1336563
20126,Tin Shing Court,天盛苑,18900.0,9151.0,9749.0,939.0,1443.0,1800.0,4573.0,7775.0,3309.0,49.8,49.1,50.3,13029.0,5293.0,578,18506.0,110,163,11,110,2857.0,5210.0,364,2305.0,5534.0,1187.0,18038.0,100,111,174,125,96.0,68.6,93.8,65.8,3323.0,9422.0,4712.0,1140,102,315,712,31,9967.0,9086.0,260,621.0,-,8933.0,1231.0,2249.0,3591.0,366,1496.0,677,1084,1841.0,3007.0,1011,1910.0,319.0,118,1313.0,4230.0,4424.0,18000.0,1045.0,4230.0,4424.0,18400.0,401,747,1876.0,1880.0,2064.0,804,807,1388.0,-,453,1095.0,1592.0,1462,674,277,331.0,1549.0,1866.0,560.0,108,431.0,793.0,3544.0,3896.0,1004.0,299.0,6412.0,510.0,1959.0,1884.0,1592.0,368,99,2.9,4775.0,1051.0,586.0,822.0,1098.0,2069.0,2423,32810.0,142,885,2022.0,2423,37380.0,5400,17.2,8700,53.9,59.0,"Tin Shing Court, Hong Kong","天盛苑, Hong Kong",22.4483533,114.0016239
10157,Tin Shui (1) Estate,天瑞（１）邨,13603.0,6706.0,6897.0,972.0,1127.0,1271.0,4362.0,4325.0,2518.0,45.6,40.8,49.9,8425.0,4775.0,403,13097.0,52,72,-,382,2290.0,3378.0,374,1856.0,3448.0,1130.0,12529.0,246,255,76,249,94.8,58.8,92.4,55.4,3337.0,6524.0,2615.0,945,30,205,413,118,6221.0,5722.0,49,450.0,-,7382.0,1015.0,1795.0,2585.0,263,1724.0,609,482,969.0,1976.0,496,1517.0,126.0,46,1219.0,3115.0,1887.0,15500.0,1121.0,3115.0,1887.0,15500.0,229,312,887.0,844.0,1685.0,620,526,1075.0,43,225,741.0,846.0,810,683,85,223.0,1085.0,991.0,519.0,13,553.0,653.0,1752.0,2336.0,632.0,295.0,4576.0,583.0,1035.0,1473.0,997.0,385,103,3.0,2974.0,986.0,616.0,945.0,1176.0,1603.0,852,21630.0,266,1000,1603.0,852,25750.0,-,-,1820,7.3,44.0,"Tin Shui (1) Estate, Hong Kong","天瑞（１）邨, Hong Kong",22.4559539,113.9979337
10158,Tin Shui (2) Estate,天瑞（２）邨,10123.0,4800.0,5323.0,902.0,948.0,778.0,3367.0,3217.0,1813.0,44.5,41.5,48.4,6409.0,3307.0,407,9646.0,97,89,-,291,1578.0,2486.0,326,1360.0,2504.0,921.0,9151.0,90,303,89,245,92.3,59.1,90.2,56.2,2448.0,4456.0,2271.0,674,93,124,360,69,4570.0,4113.0,35,422.0,-,5553.0,906.0,1256.0,1997.0,202,1192.0,449,573,639.0,1319.0,329,1129.0,107.0,25,847.0,2135.0,1588.0,16000.0,754.0,2135.0,1588.0,16000.0,132,337,799.0,661.0,1121.0,309,396,783.0,32,169,563.0,577.0,618,523,177,117.0,794.0,818.0,169.0,45,320.0,460.0,1156.0,1739.0,688.0,207.0,3116.0,294.0,646.0,885.0,743.0,438,110,3.2,1960.0,827.0,329.0,570.0,607.0,1107.0,832,25300.0,173,507,1096.0,832,30030.0,-,-,2020,7.4,44.0,"Tin Shui (2) Estate, Hong Kong","天瑞（２）邨, Hong Kong",22.4549514,114.0047442
10159,Tin Tsz Estate,天慈邨,8494.0,4410.0,4084.0,1080.0,596.0,667.0,2440.0,3145.0,1646.0,51.9,47.0,54.0,5207.0,2914.0,373,7957.0,50,47,-,440,1728.0,2069.0,314,975.0,2015.0,797.0,7520.0,133,221,114,353,93.9,56.9,89.0,52.9,2161.0,4081.0,1656.0,430,27,91,316,48,4013.0,3714.0,12,287.0,-,4481.0,595.0,805.0,1822.0,278,981.0,411,392,640.0,1179.0,339,1004.0,33.0,15,715.0,2015.0,1283.0,15190.0,682.0,2015.0,1283.0,15500.0,85,109,632.0,582.0,960.0,298,373,928.0,46,107,486.0,470.0,508,372,184,76.0,798.0,675.0,269.0,68,206.0,294.0,1309.0,1525.0,455.0,224.0,3258.0,961.0,718.0,625.0,669.0,207,78,2.6,1750.0,536.0,972.0,1055.0,634.0,894.0,675,19090.0,183,583,894.0,675,27510.0,-,-,1690,8.4,34.0,"Tin Tsz Estate, Hong Kong","天慈邨, Hong Kong",22.4530458,114.0070612
10160,Tin Wah Estate,天華邨,10746.0,5371.0,5375.0,999.0,702.0,1369.0,3438.0,3763.0,1474.0,43.5,42.3,44.2,6360.0,3910.0,476,10350.0,80,102,-,214,2180.0,2354.0,503,1788.0,2362.0,857.0,9769.0,124,283,80,283,92.9,58.4,89.2,54.4,2669.0,5084.0,2291.0,674,55,261,247,85,5373.0,4970.0,49,354.0,-,5373.0,824.0,1226.0,1648.0,196,1479.0,676,382,605.0,1759.0,456,1378.0,117.0,-,1015.0,3032.0,1326.0,15000.0,927.0,3032.0,1326.0,15000.0,122,227,718.0,742.0,1480.0,627,454,991.0,12,299,793.0,633.0,611,611,52,145.0,954.0,809.0,444.0,22,467.0,596.0,1355.0,2004.0,626.0,325.0,3579.0,785.0,600.0,880.0,724.0,439,151,3.0,2125.0,661.0,793.0,767.0,865.0,1133.0,814,22770.0,308,704,1133.0,814,25680.0,-,-,2160,10.2,34.0,"Tin Wah Estate, Hong Kong","天華邨, Hong Kong",22.4608475,113.9957143
10161,Tin Wan Estate,田灣邨,8491.0,4022.0,4469.0,900.0,884.0,671.0,1962.0,2618.0,2356.0,52.4,50.5,53.0,5676.0,2606.0,209,8223.0,42,77,10,139,1184.0,1913.0,386,1252.0,1888.0,984.0,7912.0,22,233,43,118,90.1,53.9,87.3,50.5,2734.0,3579.0,1294.0,807,285,106,41,-,3905.0,3721.0,-,184.0,-,4586.0,305.0,1178.0,1987.0,303,813.0,1228,1100,489.0,171.0,99,684.0,134.0,-,830.0,2092.0,983.0,14500.0,696.0,2092.0,983.0,14800.0,115,157,473.0,485.0,1267.0,195,311,893.0,9,86,288.0,610.0,351,517,50,184.0,883.0,590.0,312.0,34,209.0,347.0,996.0,1497.0,461.0,395.0,3057.0,712.0,780.0,747.0,351.0,292,175,2.8,1514.0,812.0,731.0,782.0,658.0,1062.0,555,20670.0,194,512,1034.0,555,26320.0,-,-,3240,16,34.0,"Tin Wan Estate, Hong Kong","田灣邨, Hong Kong",22.2513183,114.1499399
